Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
4.646000	3.890577	0.291793	0.517447	0.287793	0.001000	0.002358	2263.119447	135.196336
4.648000	3.890481	0.291786	0.517434	0.287786	0.001000	0.002358	2262.412600	135.193013
4.650000	3.890386	0.291779	0.517421	0.287779	0.001000	0.002357	2261.705877	135.189688
4.652000	3.890290	0.291772	0.517409	0.287772	0.001000	0.002357	2260.999278	135.186362
4.654000	3.890194	0.291765	0.517396	0.287765	0.001000	0.002357	2260.292803	135.183035
4.656000	3.890099	0.291757	0.517383	0.287757	0.001000	0.002357	2259.586452	135.179705
4.658000	3.890003	0.291750	0.517370	0.287750	0.001000	0.002357	2258.880224	135.176375
4.660000	3.889907	0.291743	0.517358	0.287743	0.001000	0.002357	2258.174120	135.173042
4.662000	3.889811	0.291736	0.517345	0.287736	0.001000	0.002357	2257.468141	135.169709
4.664000	3.889715	0.291729	0.517332	0.287729	0.001000	0.002357	2256.762285	135.166373
4.666000	3.889619	0.291721	0.517319	0.287721	0.001000	0.002357	2256.056552	135.163037
4.668000	3.889523	0.291714	0.517307	0.287714	0.001000	0.002357	2255.350944	135.159698
4.670000	3.889427	0.291707	0.517294	0.287707	0.001000	0.002357	2254.645459	135.156359
4.672000	3.889331	0.291700	0.517281	0.287700	0.001000	0.002357	2253.940099	135.153017
4.674000	3.889235	0.291693	0.517268	0.287693	0.001000	0.002357	2253.234862	135.149675
4.676000	3.889139	0.291685	0.517255	0.287685	0.001000	0.002357	2252.529748	135.146330
4.678000	3.889043	0.291678	0.517243	0.287678	0.001000	0.002357	2251.824759	135.142984
4.680000	3.888946	0.291671	0.517230	0.287671	0.001000	0.002357	2251.119893	135.139637
4.682000	3.888850	0.291664	0.517217	0.287664	0.001000	0.002357	2250.415152	135.136288
4.684000	3.888754	0.291657	0.517204	0.287657	0.001000	0.002356	2249.710534	135.132938
4.686000	3.888657	0.291649	0.517191	0.287649	0.001000	0.002356	2249.006039	135.129586
4.688000	3.888561	0.291642	0.517179	0.287642	0.001000	0.002356	2248.301669	135.126233
4.690000	3.888464	0.291635	0.517166	0.287635	0.001000	0.002356	2247.597422	135.122878
4.692000	3.888368	0.291628	0.517153	0.287628	0.001000	0.002356	2246.893299	135.119521
4.694000	3.888271	0.291620	0.517140	0.287620	0.001000	0.002356	2246.189300	135.116163
4.696000	3.888175	0.291613	0.517127	0.287613	0.001000	0.002356	2245.485425	135.112804
4.698000	3.888078	0.291606	0.517114	0.287606	0.001000	0.002356	2244.781673	135.109443
4.700000	3.887981	0.291599	0.517102	0.287599	0.001000	0.002356	2244.078045	135.106080
4.702000	3.887885	0.291591	0.517089	0.287591	0.001000	0.002356	2243.374541	135.102716
4.704000	3.887788	0.291584	0.517076	0.287584	0.001000	0.002356	2242.671161	135.099351
4.706000	3.887691	0.291577	0.517063	0.287577	0.001000	0.002356	2241.967904	135.095984
4.708000	3.887594	0.291570	0.517050	0.287570	0.001000	0.002356	2241.264771	135.092615
4.710000	3.887497	0.291562	0.517037	0.287562	0.001000	0.002356	2240.561762	135.089245
4.712000	3.887400	0.291555	0.517024	0.287555	0.001000	0.002356	2239.858877	135.085874
4.714000	3.887303	0.291548	0.517011	0.287548	0.001000	0.002356	2239.156115	135.082501
4.716000	3.887206	0.291540	0.516998	0.287540	0.001000	0.002356	2238.453477	135.079126
4.718000	3.887109	0.291533	0.516986	0.287533	0.001000	0.002355	2237.750963	135.075750
4.720000	3.887012	0.291526	0.516973	0.287526	0.001000	0.002355	2237.048573	135.072372
4.722000	3.886915	0.291519	0.516960	0.287519	0.001000	0.002355	2236.346306	135.068993
4.724000	3.886818	0.291511	0.516947	0.287511	0.001000	0.002355	2235.644163	135.065612
4.726000	3.886721	0.291504	0.516934	0.287504	0.001000	0.002355	2234.942144	135.062230
4.728000	3.886623	0.291497	0.516921	0.287497	0.001000	0.002355	2234.240249	135.058847
4.730000	3.886526	0.291489	0.516908	0.287489	0.001000	0.002355	2233.538477	135.055461
4.732000	3.886429	0.291482	0.516895	0.287482	0.001000	0.002355	2232.836829	135.052075
4.734000	3.886331	0.291475	0.516882	0.287475	0.001000	0.002355	2232.135304	135.048686
4.736000	3.886234	0.291468	0.516869	0.287468	0.001000	0.002355	2231.433904	135.045297
4.738000	3.886136	0.291460	0.516856	0.287460	0.001000	0.002355	2230.732627	135.041905
4.740000	3.886039	0.291453	0.516843	0.287453	0.001000	0.002355	2230.031473	135.038512
4.742000	3.885941	0.291446	0.516830	0.287446	0.001000	0.002355	2229.330444	135.035118
4.744000	3.885843	0.291438	0.516817	0.287438	0.001000	0.002355	2228.629538	135.031722
4.746000	3.885746	0.291431	0.516804	0.287431	0.001000	0.002355	2227.928756	135.028325
4.748000	3.885648	0.291424	0.516791	0.287424	0.001000	0.002355	2227.228097	135.024926
4.750000	3.885550	0.291416	0.516778	0.287416	0.001000	0.002355	2226.527562	135.021526
4.752000	3.885452	0.291409	0.516765	0.287409	0.001000	0.002354	2225.827151	135.018124
4.754000	3.885354	0.291402	0.516752	0.287402	0.001000	0.002354	2225.126864	135.014720
4.756000	3.885257	0.291394	0.516739	0.287394	0.001000	0.002354	2224.426700	135.011315
4.758000	3.885159	0.291387	0.516726	0.287387	0.001000	0.002354	2223.726660	135.007909
4.760000	3.885061	0.291380	0.516713	0.287380	0.001000	0.002354	2223.026743	135.004501
4.762000	3.884963	0.291372	0.516700	0.287372	0.001000	0.002354	2222.326951	135.001091
4.764000	3.884864	0.291365	0.516687	0.287365	0.001000	0.002354	2221.627281	134.997680
4.766000	3.884766	0.291357	0.516674	0.287357	0.001000	0.002354	2220.927736	134.994268
4.768000	3.884668	0.291350	0.516661	0.287350	0.001000	0.002354	2220.228314	134.990854
4.770000	3.884570	0.291343	0.516648	0.287343	0.001000	0.002354	2219.529016	134.987438
4.772000	3.884472	0.291335	0.516635	0.287335	0.001000	0.002354	2218.829842	134.984021
4.774000	3.884373	0.291328	0.516622	0.287328	0.001000	0.002354	2218.130791	134.980603
4.776000	3.884275	0.291321	0.516609	0.287321	0.001000	0.002354	2217.431863	134.977182
4.778000	3.884177	0.291313	0.516596	0.287313	0.001000	0.002354	2216.733060	134.973761
4.780000	3.884078	0.291306	0.516582	0.287306	0.001000	0.002354	2216.034380	134.970338
4.782000	3.883980	0.291298	0.516569	0.287298	0.001000	0.002354	2215.335824	134.966913
4.784000	3.883881	0.291291	0.516556	0.287291	0.001000	0.002354	2214.637391	134.963487
4.786000	3.883783	0.291284	0.516543	0.287284	0.001000	0.002353	2213.939082	134.960059
4.788000	3.883684	0.291276	0.516530	0.287276	0.001000	0.002353	2213.240897	134.956630
4.790000	3.883585	0.291269	0.516517	0.287269	0.001000	0.002353	2212.542835	134.953199
4.792000	3.883487	0.291262	0.516504	0.287262	0.001000	0.002353	2211.844897	134.949767
4.794000	3.883388	0.291254	0.516491	0.287254	0.001000	0.002353	2211.147082	134.946333
4.796000	3.883289	0.291247	0.516477	0.287247	0.001000	0.002353	2210.449391	134.942898
4.798000	3.883190	0.291239	0.516464	0.287239	0.001000	0.002353	2209.751824	134.939461
4.800000	3.883092	0.291232	0.516451	0.287232	0.001000	0.002353	2209.054380	134.936022
4.802000	3.882993	0.291224	0.516438	0.287224	0.001000	0.002353	2208.357060	134.932582
4.804000	3.882894	0.291217	0.516425	0.287217	0.001000	0.002353	2207.659863	134.929141
4.806000	3.882795	0.291210	0.516412	0.287210	0.001000	0.002353	2206.962790	134.925698
4.808000	3.882696	0.291202	0.516399	0.287202	0.001000	0.002353	2206.265841	134.922254
4.810000	3.882597	0.291195	0.516385	0.287195	0.001000	0.002353	2205.569015	134.918808
4.812000	3.882497	0.291187	0.516372	0.287187	0.001000	0.002353	2204.872313	134.915360
4.814000	3.882398	0.291180	0.516359	0.287180	0.001000	0.002353	2204.175735	134.911911
4.816000	3.882299	0.291172	0.516346	0.287172	0.001000	0.002353	2203.479280	134.908461
4.818000	3.882200	0.291165	0.516333	0.287165	0.001000	0.002352	2202.782948	134.905009
4.820000	3.882100	0.291158	0.516319	0.287158	0.001000	0.002352	2202.086740	134.901555
4.822000	3.882001	0.291150	0.516306	0.287150	0.001000	0.002352	2201.390656	134.898100
4.824000	3.881902	0.291143	0.516293	0.287143	0.001000	0.002352	2200.694695	134.894643
4.826000	3.881802	0.291135	0.516280	0.287135	0.001000	0.002352	2199.998858	134.891185
4.828000	3.881703	0.291128	0.516266	0.287128	0.001000	0.002352	2199.303144	134.887726
4.830000	3.881603	0.291120	0.516253	0.287120	0.001000	0.002352	2198.607554	134.884264
4.832000	3.881504	0.291113	0.516240	0.287113	0.001000	0.002352	2197.912088	134.880802
4.834000	3.881404	0.291105	0.516227	0.287105	0.001000	0.002352	2197.216745	134.877337
4.836000	3.881304	0.291098	0.516213	0.287098	0.001000	0.002352	2196.521526	134.873872
4.838000	3.881205	0.291090	0.516200	0.287090	0.001000	0.002352	2195.826430	134.870404
4.840000	3.881105	0.291083	0.516187	0.287083	0.001000	0.002352	2195.131458	134.866936
4.842000	3.881005	0.291075	0.516174	0.287075	0.001000	0.002352	2194.436609	134.863465
4.844000	3.880905	0.291068	0.516160	0.287068	0.001000	0.002352	2193.741884	134.859993
4.846000	3.880806	0.291060	0.516147	0.287060	0.001000	0.002352	2193.047282	134.856520
4.848000	3.880706	0.291053	0.516134	0.287053	0.001000	0.002352	2192.352804	134.853045
4.850000	3.880606	0.291045	0.516121	0.287045	0.001000	0.002352	2191.658449	134.849569
4.852000	3.880506	0.291038	0.516107	0.287038	0.001000	0.002351	2190.964218	134.846091
4.854000	3.880406	0.291030	0.516094	0.287030	0.001000	0.002351	2190.270111	134.842611
4.856000	3.880305	0.291023	0.516081	0.287023	0.001000	0.002351	2189.576126	134.839130
4.858000	3.880205	0.291015	0.516067	0.287015	0.001000	0.002351	2188.882266	134.835648
4.860000	3.880105	0.291008	0.516054	0.287008	0.001000	0.002351	2188.188529	134.832164
4.862000	3.880005	0.291000	0.516041	0.287000	0.001000	0.002351	2187.494915	134.828678
4.864000	3.879905	0.290993	0.516027	0.286993	0.001000	0.002351	2186.801425	134.825191
4.866000	3.879804	0.290985	0.516014	0.286985	0.001000	0.002351	2186.108059	134.821703
4.868000	3.879704	0.290978	0.516001	0.286978	0.001000	0.002351	2185.414816	134.818212
4.870000	3.879604	0.290970	0.515987	0.286970	0.001000	0.002351	2184.721696	134.814721
4.872000	3.879503	0.290963	0.515974	0.286963	0.001000	0.002351	2184.028700	134.811228
4.874000	3.879403	0.290955	0.515961	0.286955	0.001000	0.002351	2183.335828	134.807733
4.876000	3.879302	0.290948	0.515947	0.286948	0.001000	0.002351	2182.643079	134.804237
4.878000	3.879202	0.290940	0.515934	0.286940	0.001000	0.002351	2181.950453	134.800739
4.880000	3.879101	0.290933	0.515920	0.286933	0.001000	0.002351	2181.257951	134.797240
4.882000	3.879000	0.290925	0.515907	0.286925	0.001000	0.002351	2180.565572	134.793739
4.884000	3.878900	0.290917	0.515894	0.286917	0.001000	0.002350	2179.873317	134.790236
4.886000	3.878799	0.290910	0.515880	0.286910	0.001000	0.002350	2179.181185	134.786733
4.888000	3.878698	0.290902	0.515867	0.286902	0.001000	0.002350	2178.489177	134.783227
4.890000	3.878597	0.290895	0.515853	0.286895	0.001000	0.002350	2177.797293	134.779720
4.892000	3.878496	0.290887	0.515840	0.286887	0.001000	0.002350	2177.105531	134.776212
4.894000	3.878395	0.290880	0.515827	0.286880	0.001000	0.002350	2176.413893	134.772702
4.896000	3.878294	0.290872	0.515813	0.286872	0.001000	0.002350	2175.722379	134.769190
4.898000	3.878193	0.290865	0.515800	0.286865	0.001000	0.002350	2175.030988	134.765677
4.900000	3.878092	0.290857	0.515786	0.286857	0.001000	0.002350	2174.339721	134.762163
4.902000	3.877991	0.290849	0.515773	0.286849	0.001000	0.002350	2173.648577	134.758647
4.904000	3.877890	0.290842	0.515759	0.286842	0.001000	0.002350	2172.957556	134.755129
4.906000	3.877789	0.290834	0.515746	0.286834	0.001000	0.002350	2172.266659	134.751610
4.908000	3.877688	0.290827	0.515732	0.286827	0.001000	0.002350	2171.575885	134.748089
4.910000	3.877586	0.290819	0.515719	0.286819	0.001000	0.002350	2170.885235	134.744567
4.912000	3.877485	0.290811	0.515706	0.286811	0.001000	0.002350	2170.194708	134.741044
4.914000	3.877384	0.290804	0.515692	0.286804	0.001000	0.002350	2169.504304	134.737518
4.916000	3.877282	0.290796	0.515679	0.286796	0.001000	0.002350	2168.814024	134.733992
4.918000	3.877181	0.290789	0.515665	0.286789	0.001000	0.002349	2168.123868	134.730463
4.920000	3.877079	0.290781	0.515652	0.286781	0.001000	0.002349	2167.433835	134.726934
4.922000	3.876978	0.290773	0.515638	0.286773	0.001000	0.002349	2166.743925	134.723402
4.924000	3.876876	0.290766	0.515625	0.286766	0.001000	0.002349	2166.054138	134.719869
4.926000	3.876775	0.290758	0.515611	0.286758	0.001000	0.002349	2165.364475	134.716335
4.928000	3.876673	0.290750	0.515597	0.286750	0.001000	0.002349	2164.674936	134.712799
4.930000	3.876571	0.290743	0.515584	0.286743	0.001000	0.002349	2163.985520	134.709262
4.932000	3.876469	0.290735	0.515570	0.286735	0.001000	0.002349	2163.296227	134.705723
4.934000	3.876368	0.290728	0.515557	0.286728	0.001000	0.002349	2162.607057	134.702182
4.936000	3.876266	0.290720	0.515543	0.286720	0.001000	0.002349	2161.918011	134.698640
4.938000	3.876164	0.290712	0.515530	0.286712	0.001000	0.002349	2161.229089	134.695096
4.940000	3.876062	0.290705	0.515516	0.286705	0.001000	0.002349	2160.540290	134.691551
4.942000	3.875960	0.290697	0.515503	0.286697	0.001000	0.002349	2159.851614	134.688005
4.944000	3.875858	0.290689	0.515489	0.286689	0.001000	0.002349	2159.163061	134.684457
4.946000	3.875756	0.290682	0.515476	0.286682	0.001000	0.002349	2158.474632	134.680907
4.948000	3.875654	0.290674	0.515462	0.286674	0.001000	0.002349	2157.786326	134.677356
4.950000	3.875552	0.290666	0.515448	0.286666	0.001000	0.002348	2157.098144	134.673803
4.952000	3.875449	0.290659	0.515435	0.286659	0.001000	0.002348	2156.410085	134.670249
4.954000	3.875347	0.290651	0.515421	0.286651	0.001000	0.002348	2155.722149	134.666693
4.956000	3.875245	0.290643	0.515408	0.286643	0.001000	0.002348	2155.034337	134.663136
4.958000	3.875143	0.290636	0.515394	0.286636	0.001000	0.002348	2154.346648	134.659577
4.960000	3.875040	0.290628	0.515380	0.286628	0.001000	0.002348	2153.659083	134.656016
4.962000	3.874938	0.290620	0.515367	0.286620	0.001000	0.002348	2152.971640	134.652454
4.964000	3.874835	0.290613	0.515353	0.286613	0.001000	0.002348	2152.284321	134.648891
4.966000	3.874733	0.290605	0.515339	0.286605	0.001000	0.002348	2151.597126	134.645326
4.968000	3.874630	0.290597	0.515326	0.286597	0.001000	0.002348	2150.910054	134.641760
4.970000	3.874528	0.290590	0.515312	0.286590	0.001000	0.002348	2150.223105	134.638192
4.972000	3.874425	0.290582	0.515299	0.286582	0.001000	0.002348	2149.536279	134.634622
4.974000	3.874322	0.290574	0.515285	0.286574	0.001000	0.002348	2148.849577	134.631051
4.976000	3.874220	0.290566	0.515271	0.286566	0.001000	0.002348	2148.162998	134.627478
4.978000	3.874117	0.290559	0.515258	0.286559	0.001000	0.002348	2147.476542	134.623904
4.980000	3.874014	0.290551	0.515244	0.286551	0.001000	0.002348	2146.790210	134.620328
4.982000	3.873911	0.290543	0.515230	0.286543	0.001000	0.002347	2146.104001	134.616751
4.984000	3.873808	0.290536	0.515216	0.286536	0.001000	0.002347	2145.417916	134.613172
4.986000	3.873705	0.290528	0.515203	0.286528	0.001000	0.002347	2144.731953	134.609592
4.988000	3.873602	0.290520	0.515189	0.286520	0.001000	0.002347	2144.046114	134.606010
4.990000	3.873499	0.290512	0.515175	0.286512	0.001000	0.002347	2143.360398	134.602427
4.992000	3.873396	0.290505	0.515162	0.286505	0.001000	0.002347	2142.674806	134.598842
4.994000	3.873293	0.290497	0.515148	0.286497	0.001000	0.002347	2141.989337	134.595256
4.996000	3.873190	0.290489	0.515134	0.286489	0.001000	0.002347	2141.303991	134.591668
4.998000	3.873087	0.290481	0.515121	0.286481	0.001000	0.002347	2140.618768	134.588078
5.000000	3.872983	0.290474	0.515107	0.286474	0.001000	0.002347	2139.933669	134.584487
5.002000	3.872880	0.290466	0.515093	0.286466	0.001000	0.002347	2139.248693	134.580895
5.004000	3.872777	0.290458	0.515079	0.286458	0.001000	0.002347	2138.563840	134.577301
5.006000	3.872673	0.290450	0.515066	0.286450	0.001000	0.002347	2137.879111	134.573705
5.008000	3.872570	0.290443	0.515052	0.286443	0.001000	0.002347	2137.194505	134.570108
5.010000	3.872466	0.290435	0.515038	0.286435	0.001000	0.002347	2136.510022	134.566509
5.012000	3.872363	0.290427	0.515024	0.286427	0.001000	0.002347	2135.825662	134.562909
5.014000	3.872259	0.290419	0.515010	0.286419	0.001000	0.002346	2135.141426	134.559307
5.016000	3.872156	0.290412	0.514997	0.286412	0.001000	0.002346	2134.457313	134.555704
5.018000	3.872052	0.290404	0.514983	0.286404	0.001000	0.002346	2133.773323	134.552099
5.020000	3.871948	0.290396	0.514969	0.286396	0.001000	0.002346	2133.089456	134.548493
5.022000	3.871845	0.290388	0.514955	0.286388	0.001000	0.002346	2132.405713	134.544885
5.024000	3.871741	0.290381	0.514942	0.286381	0.001000	0.002346	2131.722093	134.541276
5.026000	3.871637	0.290373	0.514928	0.286373	0.001000	0.002346	2131.038596	134.537665
5.028000	3.871533	0.290365	0.514914	0.286365	0.001000	0.002346	2130.355222	134.534052
5.030000	3.871429	0.290357	0.514900	0.286357	0.001000	0.002346	2129.671972	134.530438
5.032000	3.871325	0.290349	0.514886	0.286349	0.001000	0.002346	2128.988845	134.526823
5.034000	3.871221	0.290342	0.514872	0.286342	0.001000	0.002346	2128.305841	134.523206
5.036000	3.871117	0.290334	0.514859	0.286334	0.001000	0.002346	2127.622960	134.519587
5.038000	3.871013	0.290326	0.514845	0.286326	0.001000	0.002346	2126.940202	134.515967
5.040000	3.870909	0.290318	0.514831	0.286318	0.001000	0.002346	2126.257568	134.512345
5.042000	3.870805	0.290310	0.514817	0.286310	0.001000	0.002346	2125.575057	134.508722
5.044000	3.870701	0.290303	0.514803	0.286303	0.001000	0.002346	2124.892669	134.505097
5.046000	3.870596	0.290295	0.514789	0.286295	0.001000	0.002345	2124.210405	134.501471
5.048000	3.870492	0.290287	0.514775	0.286287	0.001000	0.002345	2123.528263	134.497843
5.050000	3.870388	0.290279	0.514762	0.286279	0.001000	0.002345	2122.846245	134.494214
5.052000	3.870283	0.290271	0.514748	0.286271	0.001000	0.002345	2122.164350	134.490583
5.054000	3.870179	0.290263	0.514734	0.286263	0.001000	0.002345	2121.482578	134.486950
5.056000	3.870074	0.290256	0.514720	0.286256	0.001000	0.002345	2120.800929	134.483316
5.058000	3.869970	0.290248	0.514706	0.286248	0.001000	0.002345	2120.119404	134.479681
5.060000	3.869865	0.290240	0.514692	0.286240	0.001000	0.002345	2119.438001	134.476044
5.062000	3.869760	0.290232	0.514678	0.286232	0.001000	0.002345	2118.756722	134.472405
5.064000	3.869656	0.290224	0.514664	0.286224	0.001000	0.002345	2118.075566	134.468765
5.066000	3.869551	0.290216	0.514650	0.286216	0.001000	0.002345	2117.394534	134.465124
5.068000	3.869446	0.290208	0.514636	0.286208	0.001000	0.002345	2116.713624	134.461480
5.070000	3.869342	0.290201	0.514622	0.286201	0.001000	0.002345	2116.032838	134.457836
5.072000	3.869237	0.290193	0.514608	0.286193	0.001000	0.002345	2115.352174	134.454189
5.074000	3.869132	0.290185	0.514595	0.286185	0.001000	0.002345	2114.671634	134.450542
5.076000	3.869027	0.290177	0.514581	0.286177	0.001000	0.002344	2113.991217	134.446892
5.078000	3.868922	0.290169	0.514567	0.286169	0.001000	0.002344	2113.310924	134.443241
5.080000	3.868817	0.290161	0.514553	0.286161	0.001000	0.002344	2112.630753	134.439589
5.082000	3.868712	0.290153	0.514539	0.286153	0.001000	0.002344	2111.950706	134.435935
5.084000	3.868607	0.290146	0.514525	0.286146	0.001000	0.002344	2111.270781	134.432280
5.086000	3.868502	0.290138	0.514511	0.286138	0.001000	0.002344	2110.590980	134.428623
5.088000	3.868396	0.290130	0.514497	0.286130	0.001000	0.002344	2109.911302	134.424964
5.090000	3.868291	0.290122	0.514483	0.286122	0.001000	0.002344	2109.231747	134.421304
5.092000	3.868186	0.290114	0.514469	0.286114	0.001000	0.002344	2108.552315	134.417642
5.094000	3.868080	0.290106	0.514455	0.286106	0.001000	0.002344	2107.873007	134.413979
5.096000	3.867975	0.290098	0.514441	0.286098	0.001000	0.002344	2107.193821	134.410314
5.098000	3.867870	0.290090	0.514427	0.286090	0.001000	0.002344	2106.514759	134.406648
5.100000	3.867764	0.290082	0.514413	0.286082	0.001000	0.002344	2105.835819	134.402980
5.102000	3.867659	0.290074	0.514399	0.286074	0.001000	0.002344	2105.157003	134.399311
5.104000	3.867553	0.290066	0.514385	0.286066	0.001000	0.002344	2104.478310	134.395640
5.106000	3.867448	0.290059	0.514371	0.286059	0.001000	0.002344	2103.799740	134.391968
5.108000	3.867342	0.290051	0.514356	0.286051	0.001000	0.002343	2103.121293	134.388294
5.110000	3.867236	0.290043	0.514342	0.286043	0.001000	0.002343	2102.442970	134.384618
5.112000	3.867130	0.290035	0.514328	0.286035	0.001000	0.002343	2101.764769	134.380941
5.114000	3.867025	0.290027	0.514314	0.286027	0.001000	0.002343	2101.086691	134.377263
5.116000	3.866919	0.290019	0.514300	0.286019	0.001000	0.002343	2100.408737	134.373583
5.118000	3.866813	0.290011	0.514286	0.286011	0.001000	0.002343	2099.730905	134.369901
5.120000	3.866707	0.290003	0.514272	0.286003	0.001000	0.002343	2099.053197	134.366218
5.122000	3.866601	0.289995	0.514258	0.285995	0.001000	0.002343	2098.375612	134.362533
5.124000	3.866495	0.289987	0.514244	0.285987	0.001000	0.002343	2097.698150	134.358847
5.126000	3.866389	0.289979	0.514230	0.285979	0.001000	0.002343	2097.020811	134.355159
5.128000	3.866283	0.289971	0.514216	0.285971	0.001000	0.002343	2096.343595	134.351470
5.130000	3.866177	0.289963	0.514202	0.285963	0.001000	0.002343	2095.666502	134.347779
5.132000	3.866071	0.289955	0.514187	0.285955	0.001000	0.002343	2094.989532	134.344087
5.134000	3.865965	0.289947	0.514173	0.285947	0.001000	0.002343	2094.312685	134.340393
5.136000	3.865858	0.289939	0.514159	0.285939	0.001000	0.002343	2093.635961	134.336697
5.138000	3.865752	0.289931	0.514145	0.285931	0.001000	0.002343	2092.959361	134.333000
5.140000	3.865646	0.289923	0.514131	0.285923	0.001000	0.002342	2092.282883	134.329301
5.142000	3.865539	0.289915	0.514117	0.285915	0.001000	0.002342	2091.606528	134.325601
5.144000	3.865433	0.289907	0.514103	0.285907	0.001000	0.002342	2090.930297	134.321900
5.146000	3.865326	0.289899	0.514088	0.285899	0.001000	0.002342	2090.254188	134.318196
5.148000	3.865220	0.289891	0.514074	0.285891	0.001000	0.002342	2089.578203	134.314492
5.150000	3.865113	0.289883	0.514060	0.285883	0.001000	0.002342	2088.902341	134.310785
5.152000	3.865007	0.289875	0.514046	0.285875	0.001000	0.002342	2088.226601	134.307078
5.154000	3.864900	0.289867	0.514032	0.285867	0.001000	0.002342	2087.550985	134.303368
5.156000	3.864793	0.289859	0.514017	0.285859	0.001000	0.002342	2086.875491	134.299657
5.158000	3.864686	0.289851	0.514003	0.285851	0.001000	0.002342	2086.200121	134.295945
5.160000	3.864580	0.289843	0.513989	0.285843	0.001000	0.002342	2085.524874	134.292231
5.162000	3.864473	0.289835	0.513975	0.285835	0.001000	0.002342	2084.849749	134.288515
5.164000	3.864366	0.289827	0.513961	0.285827	0.001000	0.002342	2084.174748	134.284798
5.166000	3.864259	0.289819	0.513946	0.285819	0.001000	0.002342	2083.499870	134.281080
5.168000	3.864152	0.289811	0.513932	0.285811	0.001000	0.002342	2082.825115	134.277359
5.170000	3.864045	0.289803	0.513918	0.285803	0.001000	0.002341	2082.150482	134.273638
5.172000	3.863938	0.289795	0.513904	0.285795	0.001000	0.002341	2081.475973	134.269914
5.174000	3.863831	0.289787	0.513890	0.285787	0.001000	0.002341	2080.801587	134.266190
5.176000	3.863724	0.289779	0.513875	0.285779	0.001000	0.002341	2080.127323	134.262463
5.178000	3.863617	0.289771	0.513861	0.285771	0.001000	0.002341	2079.453183	134.258735
5.180000	3.863509	0.289763	0.513847	0.285763	0.001000	0.002341	2078.779166	134.255006
5.182000	3.863402	0.289755	0.513832	0.285755	0.001000	0.002341	2078.105271	134.251275
5.184000	3.863295	0.289747	0.513818	0.285747	0.001000	0.002341	2077.431500	134.247542
5.186000	3.863187	0.289739	0.513804	0.285739	0.001000	0.002341	2076.757852	134.243808
5.188000	3.863080	0.289731	0.513790	0.285731	0.001000	0.002341	2076.084326	134.240073
5.190000	3.862972	0.289723	0.513775	0.285723	0.001000	0.002341	2075.410924	134.236336
5.192000	3.862865	0.289715	0.513761	0.285715	0.001000	0.002341	2074.737644	134.232597
5.194000	3.862757	0.289707	0.513747	0.285707	0.001000	0.002341	2074.064488	134.228857
5.196000	3.862650	0.289699	0.513732	0.285699	0.001000	0.002341	2073.391454	134.225115
5.198000	3.862542	0.289691	0.513718	0.285691	0.001000	0.002341	2072.718543	134.221372
5.200000	3.862434	0.289683	0.513704	0.285683	0.001000	0.002340	2072.045756	134.217627
5.202000	3.862327	0.289675	0.513689	0.285675	0.001000	0.002340	2071.373091	134.213880
5.204000	3.862219	0.289666	0.513675	0.285666	0.001000	0.002340	2070.700549	134.210132
5.206000	3.862111	0.289658	0.513661	0.285658	0.001000	0.002340	2070.028130	134.206383
5.208000	3.862003	0.289650	0.513646	0.285650	0.001000	0.002340	2069.355834	134.202632
5.210000	3.861895	0.289642	0.513632	0.285642	0.001000	0.002340	2068.683661	134.198879
5.212000	3.861787	0.289634	0.513618	0.285634	0.001000	0.002340	2068.011611	134.195125
5.214000	3.861679	0.289626	0.513603	0.285626	0.001000	0.002340	2067.339684	134.191369
5.216000	3.861571	0.289618	0.513589	0.285618	0.001000	0.002340	2066.667880	134.187612
5.218000	3.861463	0.289610	0.513575	0.285610	0.001000	0.002340	2065.996198	134.183853
5.220000	3.861355	0.289602	0.513560	0.285602	0.001000	0.002340	2065.324640	134.180093
5.222000	3.861247	0.289594	0.513546	0.285594	0.001000	0.002340	2064.653205	134.176331
5.224000	3.861139	0.289585	0.513531	0.285585	0.001000	0.002340	2063.981892	134.172568
5.226000	3.861031	0.289577	0.513517	0.285577	0.001000	0.002340	2063.310702	134.168803
5.228000	3.860922	0.289569	0.513503	0.285569	0.001000	0.002340	2062.639636	134.165036
5.230000	3.860814	0.289561	0.513488	0.285561	0.001000	0.002340	2061.968692	134.161268
5.232000	3.860706	0.289553	0.513474	0.285553	0.001000	0.002339	2061.297871	134.157499
5.234000	3.860597	0.289545	0.513459	0.285545	0.001000	0.002339	2060.627173	134.153727
5.236000	3.860489	0.289537	0.513445	0.285537	0.001000	0.002339	2059.956597	134.149955
5.238000	3.860380	0.289529	0.513431	0.285529	0.001000	0.002339	2059.286145	134.146180
5.240000	3.860271	0.289520	0.513416	0.285520	0.001000	0.002339	2058.615816	134.142405
5.242000	3.860163	0.289512	0.513402	0.285512	0.001000	0.002339	2057.945609	134.138627
5.244000	3.860054	0.289504	0.513387	0.285504	0.001000	0.002339	2057.275525	134.134848
5.246000	3.859946	0.289496	0.513373	0.285496	0.001000	0.002339	2056.605564	134.131068
5.248000	3.859837	0.289488	0.513358	0.285488	0.001000	0.002339	2055.935726	134.127286
