6.000000,0.450000,8.298795
6.100000,0.450000,8.064257
6.200000,0.450000,7.840992
6.300000,0.450000,7.628297
6.400000,0.450000,7.425527
6.500000,0.450000,7.232083
6.600000,0.450000,7.047410
6.700000,0.450000,6.870995
6.800000,0.450000,6.702362
6.900000,0.450000,6.541067
7.000000,0.450000,6.386699
7.100000,0.450000,6.238874
7.200000,0.450000,6.097235
7.300000,0.450000,5.961449
7.400000,0.450000,5.831202
7.500000,0.450000,5.706205
7.600000,0.450000,5.586183
7.700000,0.450000,5.470883
7.800000,0.450000,5.360063
7.900000,0.450000,5.253499
8.000000,0.450000,5.150981
8.100000,0.450000,5.052309
8.200000,0.450000,4.957297
8.300000,0.450000,4.865770
8.400000,0.450000,4.777561
8.500000,0.450000,4.692515
8.600000,0.450000,4.610485
8.700000,0.450000,4.531332
8.800000,0.450000,4.454925
8.900000,0.450000,4.381140
9.000000,0.450000,4.309861
9.100000,0.450000,4.240976
9.200000,0.450000,4.174381
9.300000,0.450000,4.109977
9.400000,0.450000,4.047670
9.500000,0.450000,3.987370
9.600000,0.450000,3.928994
9.700000,0.450000,3.872462
9.800000,0.450000,3.817697
9.900000,0.450000,3.764627
10.000000,0.450000,3.713184
6.000000,0.460000,8.299585
6.100000,0.460000,8.064236
6.200000,0.460000,7.840174
6.300000,0.460000,7.626695
6.400000,0.460000,7.423153
6.500000,0.460000,7.228950
6.600000,0.460000,7.043531
6.700000,0.460000,6.866383
6.800000,0.460000,6.697030
6.900000,0.460000,6.535030
7.000000,0.460000,6.379970
7.100000,0.460000,6.231469
7.200000,0.460000,6.089168
7.300000,0.460000,5.952736
7.400000,0.460000,5.821859
7.500000,0.460000,5.696249
7.600000,0.460000,5.575632
7.700000,0.460000,5.459753
7.800000,0.460000,5.348374
7.900000,0.460000,5.241270
8.000000,0.460000,5.138230
8.100000,0.460000,5.039057
8.200000,0.460000,4.943563
8.300000,0.460000,4.851574
8.400000,0.460000,4.762924
8.500000,0.460000,4.677457
8.600000,0.460000,4.595026
8.700000,0.460000,4.515493
8.800000,0.460000,4.438726
8.900000,0.460000,4.364601
9.000000,0.460000,4.293001
9.100000,0.460000,4.223816
9.200000,0.460000,4.156939
9.300000,0.460000,4.092272
9.400000,0.460000,4.029721
9.500000,0.460000,3.969195
9.600000,0.460000,3.910610
9.700000,0.460000,3.853885
9.800000,0.460000,3.798945
9.900000,0.460000,3.745715
10.000000,0.460000,3.694128
6.000000,0.470000,8.302869
6.100000,0.470000,8.066748
6.200000,0.470000,7.841925
6.300000,0.470000,7.627697
6.400000,0.470000,7.423417
6.500000,0.470000,7.228486
6.600000,0.470000,7.042351
6.700000,0.470000,6.864497
6.800000,0.470000,6.694448
6.900000,0.470000,6.531762
7.000000,0.470000,6.376028
7.100000,0.470000,6.226862
7.200000,0.470000,6.083907
7.300000,0.470000,5.946832
7.400000,0.470000,5.815325
7.500000,0.470000,5.689095
7.600000,0.470000,5.567871
7.700000,0.470000,5.451397
7.800000,0.470000,5.339437
7.900000,0.470000,5.231764
8.000000,0.470000,5.128170
8.100000,0.470000,5.028457
8.200000,0.470000,4.932438
8.300000,0.470000,4.839939
8.400000,0.470000,4.750794
8.500000,0.470000,4.664848
8.600000,0.470000,4.581956
8.700000,0.470000,4.501976
8.800000,0.470000,4.424780
8.900000,0.470000,4.350243
9.000000,0.470000,4.278249
9.100000,0.470000,4.208685
9.200000,0.470000,4.141448
9.300000,0.470000,4.076437
9.400000,0.470000,4.013558
9.500000,0.470000,3.952722
9.600000,0.470000,3.893844
9.700000,0.470000,3.836843
9.800000,0.470000,3.781641
9.900000,0.470000,3.728167
10.000000,0.470000,3.676351
6.000000,0.480000,8.308363
6.100000,0.480000,8.071505
6.200000,0.480000,7.845956
6.300000,0.480000,7.631015
6.400000,0.480000,7.426031
6.500000,0.480000,7.230408
6.600000,0.480000,7.043589
6.700000,0.480000,6.865061
6.800000,0.480000,6.694347
6.900000,0.480000,6.531005
7.000000,0.480000,6.374623
7.100000,0.480000,6.224818
7.200000,0.480000,6.081233
7.300000,0.480000,5.943535
7.400000,0.480000,5.811414
7.500000,0.480000,5.684579
7.600000,0.480000,5.562759
7.700000,0.480000,5.445698
7.800000,0.480000,5.333159
7.900000,0.480000,5.224918
8.000000,0.480000,5.120764
8.100000,0.480000,5.020501
8.200000,0.480000,4.923944
8.300000,0.480000,4.830916
8.400000,0.480000,4.741254
8.500000,0.480000,4.654803
8.600000,0.480000,4.571416
8.700000,0.480000,4.490956
8.800000,0.480000,4.413290
8.900000,0.480000,4.338297
9.000000,0.480000,4.265859
9.100000,0.480000,4.195866
9.200000,0.480000,4.128212
9.300000,0.480000,4.062799
9.400000,0.480000,3.999533
9.500000,0.480000,3.938323
9.600000,0.480000,3.879085
9.700000,0.480000,3.821738
9.800000,0.480000,3.766206
9.900000,0.480000,3.712416
10.000000,0.480000,3.660297
6.000000,0.490000,8.315817
6.100000,0.490000,8.078253
6.200000,0.490000,7.852011
6.300000,0.490000,7.636387
6.400000,0.490000,7.430733
6.500000,0.490000,7.234448
6.600000,0.490000,7.046977
6.700000,0.490000,6.867807
6.800000,0.490000,6.696460
6.900000,0.490000,6.532492
7.000000,0.490000,6.375493
7.100000,0.490000,6.225079
7.200000,0.490000,6.080892
7.300000,0.490000,5.942600
7.400000,0.490000,5.809891
7.500000,0.490000,5.682475
7.600000,0.490000,5.560081
7.700000,0.490000,5.442453
7.800000,0.490000,5.329354
7.900000,0.490000,5.220560
8.000000,0.490000,5.115860
8.100000,0.490000,5.015058
8.200000,0.490000,4.917969
8.300000,0.490000,4.824417
8.400000,0.490000,4.734239
8.500000,0.490000,4.647279
8.600000,0.490000,4.563392
8.700000,0.490000,4.482439
8.800000,0.490000,4.404290
8.900000,0.490000,4.328823
9.000000,0.490000,4.255921
9.100000,0.490000,4.185472
9.200000,0.490000,4.117374
9.300000,0.490000,4.051526
9.400000,0.490000,3.987835
9.500000,0.490000,3.926212
9.600000,0.490000,3.866572
9.700000,0.490000,3.808834
9.800000,0.490000,3.752923
9.900000,0.490000,3.698764
10.000000,0.490000,3.646290
6.000000,0.500000,8.325020
6.100000,0.500000,8.086776
6.200000,0.500000,7.859866
6.300000,0.500000,7.643587
6.400000,0.500000,7.437289
6.500000,0.500000,7.240371
6.600000,0.500000,7.052278
6.700000,0.500000,6.872494
6.800000,0.500000,6.700542
6.900000,0.500000,6.535979
7.000000,0.500000,6.378391
7.100000,0.500000,6.227397
7.200000,0.500000,6.082637
7.300000,0.500000,5.943778
7.400000,0.500000,5.810510
7.500000,0.500000,5.682541
7.600000,0.500000,5.559599
7.700000,0.500000,5.441430
7.800000,0.500000,5.327795
7.900000,0.500000,5.218471
8.000000,0.500000,5.113248
8.100000,0.500000,5.011927
8.200000,0.500000,4.914325
8.300000,0.500000,4.820266
8.400000,0.500000,4.729586
8.500000,0.500000,4.642130
8.600000,0.500000,4.557752
8.700000,0.500000,4.476315
8.800000,0.500000,4.397689
8.900000,0.500000,4.321750
9.000000,0.500000,4.248382
9.100000,0.500000,4.177475
9.200000,0.500000,4.108924
9.300000,0.500000,4.042632
9.400000,0.500000,3.978504
9.500000,0.500000,3.916451
9.600000,0.500000,3.856389
9.700000,0.500000,3.798238
9.800000,0.500000,3.741921
9.900000,0.500000,3.687367
10.000000,0.500000,3.634505
6.000000,0.510000,8.335791
6.100000,0.510000,8.096888
6.200000,0.510000,7.869333
6.300000,0.510000,7.652421
6.400000,0.510000,7.445502
6.500000,0.510000,7.247975
6.600000,0.510000,7.059283
6.700000,0.510000,6.878910
6.800000,0.510000,6.706379
6.900000,0.510000,6.541245
7.000000,0.510000,6.383095
7.100000,0.510000,6.231546
7.200000,0.510000,6.086239
7.300000,0.510000,5.946841
7.400000,0.510000,5.813039
7.500000,0.510000,5.684543
7.600000,0.510000,5.561081
7.700000,0.510000,5.442397
7.800000,0.510000,5.328252
7.900000,0.510000,5.218424
8.000000,0.510000,5.112701
8.100000,0.510000,5.010886
8.200000,0.510000,4.912794
8.300000,0.510000,4.818250
8.400000,0.510000,4.727090
8.500000,0.510000,4.639159
8.600000,0.510000,4.554310
8.700000,0.510000,4.472407
8.800000,0.510000,4.393318
8.900000,0.510000,4.316921
9.000000,0.510000,4.243100
9.100000,0.510000,4.171745
9.200000,0.510000,4.102752
9.300000,0.510000,4.036021
9.400000,0.510000,3.971460
9.500000,0.510000,3.908979
9.600000,0.510000,3.848494
9.700000,0.510000,3.789926
9.800000,0.510000,3.733198
9.900000,0.510000,3.678238
10.000000,0.510000,3.624977
6.000000,0.520000,8.347977
6.100000,0.520000,8.108433
6.200000,0.520000,7.880250
6.300000,0.520000,7.662724
6.400000,0.520000,7.455203
6.500000,0.520000,7.257086
6.600000,0.520000,7.067815
6.700000,0.520000,6.886874
6.800000,0.520000,6.713785
6.900000,0.520000,6.548102
7.000000,0.520000,6.389412
7.100000,0.520000,6.237331
7.200000,0.520000,6.091500
7.300000,0.520000,5.951585
7.400000,0.520000,5.817273
7.500000,0.520000,5.688274
7.600000,0.520000,5.564315
7.700000,0.520000,5.445140
7.800000,0.520000,5.330510
7.900000,0.520000,5.220201
8.000000,0.520000,5.114003
8.100000,0.520000,5.011718
8.200000,0.520000,4.913161
8.300000,0.520000,4.818156
8.400000,0.520000,4.726538
8.500000,0.520000,4.638154
8.600000,0.520000,4.552857
8.700000,0.520000,4.470508
8.800000,0.520000,4.390978
8.900000,0.520000,4.314144
9.000000,0.520000,4.239890
9.100000,0.520000,4.168104
9.200000,0.520000,4.098684
9.300000,0.520000,4.031531
9.400000,0.520000,3.966550
9.500000,0.520000,3.903654
9.600000,0.520000,3.842758
9.700000,0.520000,3.783782
9.800000,0.520000,3.726650
9.900000,0.520000,3.671291
10.000000,0.520000,3.617634
6.000000,0.530000,8.361451
6.100000,0.530000,8.121278
6.200000,0.530000,7.892482
6.300000,0.530000,7.674357
6.400000,0.530000,7.466250
6.500000,0.530000,7.267559
6.600000,0.530000,7.077725
6.700000,0.530000,6.896233
6.800000,0.530000,6.722603
6.900000,0.530000,6.556389
7.000000,0.530000,6.397177
7.100000,0.530000,6.244583
7.200000,0.530000,6.098247
7.300000,0.530000,5.957835
7.400000,0.530000,5.823034
7.500000,0.530000,5.693552
7.600000,0.530000,5.569116
7.700000,0.530000,5.449471
7.800000,0.530000,5.334377
7.900000,0.530000,5.223610
8.000000,0.530000,5.116959
8.100000,0.530000,5.014226
8.200000,0.530000,4.915225
8.300000,0.530000,4.819780
8.400000,0.530000,4.727728
8.500000,0.530000,4.638913
8.600000,0.530000,4.553189
8.700000,0.530000,4.470417
8.800000,0.530000,4.390468
