NACA 0009
     1.000000    0.000945
     0.994182    0.001555
     0.983301    0.002684
     0.970241    0.004020
     0.955970    0.005456
     0.941214    0.006915
     0.926294    0.008364
     0.911319    0.009794
     0.896324    0.011200
     0.881320    0.012584
     0.866311    0.013943
     0.851297    0.015280
     0.836279    0.016594
     0.821258    0.017885
     0.806235    0.019153
     0.791209    0.020400
     0.776181    0.021624
     0.761152    0.022825
     0.746122    0.024004
     0.731090    0.025161
     0.716058    0.026294
     0.701027    0.027404
     0.685995    0.028491
     0.670964    0.029553
     0.655935    0.030591
     0.640907    0.031603
     0.625881    0.032590
     0.610857    0.033549
     0.595837    0.034481
     0.580819    0.035384
     0.565806    0.036257
     0.550796    0.037099
     0.535792    0.037910
     0.520792    0.038686
     0.505799    0.039428
     0.490812    0.040133
     0.475832    0.040800
     0.460860    0.041427
     0.445897    0.042012
     0.430943    0.042552
     0.415999    0.043047
     0.401066    0.043493
     0.386146    0.043887
     0.371239    0.044228
     0.356347    0.044512
     0.341470    0.044735
     0.326612    0.044896
     0.311773    0.044989
     0.296956    0.045012
     0.282164    0.044959
     0.267398    0.044826
     0.252663    0.044608
     0.237963    0.044300
     0.223301    0.043895
     0.208685    0.043387
     0.194122    0.042767
     0.179619    0.042029
     0.165189    0.041161
     0.150847    0.040153
     0.136611    0.038993
     0.122509    0.037668
     0.108581    0.036161
     0.094887    0.034456
     0.081524    0.032541
     0.068656    0.030409
     0.056550    0.028082
     0.045580    0.025623
     0.036113    0.023141
     0.028313    0.020752
     0.022065    0.018519
     0.017095    0.016453
     0.013114    0.014530
     0.009893    0.012713
     0.007265    0.010968
     0.005118    0.009264
     0.003381    0.007576
     0.002016    0.005884
     0.001007    0.004182
     0.000350    0.002481
     0.000037    0.000809
     0.000037   -0.000809
     0.000350   -0.002481
     0.001007   -0.004182
     0.002016   -0.005884
     0.003381   -0.007576
     0.005118   -0.009264
     0.007265   -0.010968
     0.009893   -0.012713
     0.013114   -0.014530
     0.017095   -0.016454
     0.022065   -0.018519
     0.028313   -0.020752
     0.036113   -0.023141
     0.045580   -0.025623
     0.056550   -0.028082
     0.068656   -0.030409
     0.081524   -0.032541
     0.094887   -0.034456
     0.108581   -0.036161
     0.122510   -0.037668
     0.136611   -0.038993
     0.150847   -0.040153
     0.165189   -0.041161
     0.179619   -0.042029
     0.194122   -0.042767
     0.208685   -0.043387
     0.223301   -0.043895
     0.237962   -0.044300
     0.252663   -0.044608
     0.267398   -0.044826
     0.282164   -0.044959
     0.296956   -0.045012
     0.311773   -0.044989
     0.326612   -0.044896
     0.341470   -0.044735
     0.356347   -0.044512
     0.371239   -0.044228
     0.386146   -0.043887
     0.401066   -0.043493
     0.415999   -0.043047
     0.430943   -0.042552
     0.445897   -0.042012
     0.460860   -0.041427
     0.475832   -0.040800
     0.490812   -0.040133
     0.505799   -0.039428
     0.520792   -0.038686
     0.535792   -0.037910
     0.550796   -0.037099
     0.565806   -0.036257
     0.580819   -0.035384
     0.595837   -0.034481
     0.610857   -0.033549
     0.625881   -0.032590
     0.640907   -0.031603
     0.655935   -0.030591
     0.670964   -0.029553
     0.685995   -0.028491
     0.701027   -0.027404
     0.716058   -0.026294
     0.731090   -0.025161
     0.746122   -0.024004
     0.761152   -0.022825
     0.776181   -0.021624
     0.791209   -0.020400
     0.806235   -0.019154
     0.821258   -0.017885
     0.836279   -0.016594
     0.851296   -0.015280
     0.866310   -0.013943
     0.881320   -0.012584
     0.896324   -0.011200
     0.911319   -0.009794
     0.926294   -0.008364
     0.941214   -0.006915
     0.955969   -0.005456
     0.970241   -0.004020
     0.983301   -0.002684
     0.994182   -0.001555
     1.000000   -0.000945
