NACA 23015
     1.000000    0.001575
     0.993185    0.002916
     0.981698    0.005153
     0.968633    0.007664
     0.954062    0.010424
     0.938203    0.013380
     0.921355    0.016468
     0.903818    0.019625
     0.885832    0.022805
     0.867564    0.025976
     0.849124    0.029117
     0.830579    0.032219
     0.811969    0.035272
     0.793318    0.038275
     0.774643    0.041223
     0.755952    0.044116
     0.737253    0.046951
     0.718552    0.049728
     0.699852    0.052445
     0.681159    0.055100
     0.662475    0.057691
     0.643804    0.060216
     0.625150    0.062673
     0.606517    0.065058
     0.587908    0.067369
     0.569327    0.069602
     0.550779    0.071755
     0.532267    0.073821
     0.513796    0.075799
     0.495371    0.077682
     0.476996    0.079466
     0.458677    0.081146
     0.440420    0.082716
     0.422231    0.084170
     0.404117    0.085502
     0.386086    0.086705
     0.368146    0.087773
     0.350309    0.088697
     0.332586    0.089471
     0.314994    0.090086
     0.297550    0.090533
     0.280281    0.090805
     0.263220    0.090893
     0.246411    0.090790
     0.229915    0.090490
     0.213814    0.089991
     0.198212    0.089295
     0.183229    0.088393
     0.168934    0.087252
     0.155345    0.085850
     0.142460    0.084179
     0.130270    0.082239
     0.118768    0.080038
     0.107948    0.077597
     0.097807    0.074939
     0.088341    0.072096
     0.079545    0.069105
     0.071409    0.066003
     0.063917    0.062827
     0.057044    0.059613
     0.050762    0.056392
     0.045036    0.053189
     0.039826    0.050025
     0.035095    0.046915
     0.030801    0.043867
     0.026908    0.040889
     0.023381    0.037981
     0.020186    0.035146
     0.017296    0.032380
     0.014685    0.029680
     0.012331    0.027043
     0.010216    0.024465
     0.008324    0.021940
     0.006643    0.019466
     0.005163    0.017037
     0.003876    0.014652
     0.002778    0.012306
     0.001864    0.010000
     0.001134    0.007734
     0.000585    0.005509
     0.000218    0.003331
     0.000029    0.001203
     0.000015   -0.000870
     0.000186   -0.002964
     0.000568   -0.005079
     0.001184   -0.007190
     0.002053   -0.009274
     0.003184   -0.011306
     0.004576   -0.013263
     0.006225   -0.015133
     0.008120   -0.016908
     0.010254   -0.018591
     0.012625   -0.020186
     0.015234   -0.021702
     0.018090   -0.023149
     0.021211   -0.024540
     0.024620   -0.025885
     0.028350   -0.027195
     0.032443   -0.028484
     0.036956   -0.029763
     0.041956   -0.031045
     0.047529   -0.032345
     0.053784   -0.033680
     0.060855   -0.035069
     0.068897   -0.036534
     0.078070   -0.038095
     0.088536   -0.039774
     0.100404   -0.041583
     0.113674   -0.043517
     0.128197   -0.045546
     0.143692   -0.047616
     0.159819   -0.049654
     0.176278   -0.051590
     0.192873   -0.053359
     0.209530   -0.054909
     0.226285   -0.056223
     0.243176   -0.057320
     0.260217   -0.058214
     0.277411   -0.058917
     0.294755   -0.059440
     0.312240   -0.059790
     0.329857   -0.059978
     0.347596   -0.060010
     0.365448   -0.059895
     0.383403   -0.059640
     0.401454   -0.059251
     0.419591   -0.058736
     0.437808   -0.058101
     0.456098   -0.057351
     0.474455   -0.056493
     0.492873   -0.055531
     0.511346   -0.054471
     0.529869   -0.053318
     0.548438   -0.052076
     0.567047   -0.050749
     0.585693   -0.049340
     0.604372   -0.047854
     0.623078   -0.046294
     0.641808   -0.044662
     0.660559   -0.042961
     0.679326   -0.041194
     0.698106   -0.039362
     0.716895   -0.037467
     0.735688   -0.035512
     0.754482   -0.033497
     0.773269   -0.031423
     0.792045   -0.029293
     0.810797   -0.027106
     0.829511   -0.024865
     0.848161   -0.022574
     0.866708   -0.020236
     0.885083   -0.017860
     0.903178   -0.015463
     0.920823   -0.013067
     0.937776   -0.010711
     0.953739   -0.008442
     0.968408   -0.006312
     0.981564   -0.004365
     0.993134   -0.002622
     1.000000   -0.001575
