NACA 2410
     1.000000    0.001050
     0.994140    0.002121
     0.983497    0.004045
     0.970817    0.006300
     0.956761    0.008753
     0.942000    0.011277
     0.926934    0.013800
     0.911743    0.016288
     0.896499    0.018732
     0.881227    0.021126
     0.865939    0.023468
     0.850640    0.025760
     0.835330    0.028000
     0.820011    0.030189
     0.804685    0.032327
     0.789351    0.034414
     0.774010    0.036449
     0.758664    0.038433
     0.743312    0.040366
     0.727955    0.042246
     0.712595    0.044074
     0.697231    0.045848
     0.681864    0.047570
     0.666496    0.049237
     0.651126    0.050849
     0.635755    0.052406
     0.620385    0.053906
     0.605015    0.055348
     0.589647    0.056731
     0.574282    0.058054
     0.558920    0.059316
     0.543562    0.060515
     0.528209    0.061650
     0.512862    0.062718
     0.497522    0.063718
     0.482190    0.064649
     0.466868    0.065507
     0.451558    0.066292
     0.436263    0.066999
     0.420990    0.067628
     0.405758    0.068174
     0.390604    0.068628
     0.375522    0.068965
     0.360478    0.069181
     0.345462    0.069274
     0.330474    0.069241
     0.315514    0.069077
     0.300586    0.068779
     0.285693    0.068343
     0.270839    0.067764
     0.256029    0.067038
     0.241269    0.066159
     0.226566    0.065122
     0.211928    0.063922
     0.197364    0.062551
     0.182887    0.061004
     0.168510    0.059271
     0.154252    0.057347
     0.140138    0.055222
     0.126200    0.052888
     0.112486    0.050339
     0.099065    0.047571
     0.086043    0.044589
     0.073578    0.041417
     0.061899    0.038104
     0.051276    0.034740
     0.041949    0.031438
     0.034026    0.028299
     0.027445    0.025385
     0.022033    0.022706
     0.017578    0.020240
     0.013892    0.017953
     0.010821    0.015808
     0.008254    0.013772
     0.006106    0.011815
     0.004323    0.009915
     0.002867    0.008053
     0.001718    0.006216
     0.000867    0.004402
     0.000308    0.002617
     0.000035    0.000879
     0.000029   -0.000799
     0.000299   -0.002519
     0.000879   -0.004257
     0.001784   -0.005979
     0.003015   -0.007660
     0.004570   -0.009290
     0.006456   -0.010873
     0.008694   -0.012421
     0.011329   -0.013948
     0.014426   -0.015469
     0.018086   -0.017000
     0.022444   -0.018557
     0.027678   -0.020150
     0.034017   -0.021782
     0.041690   -0.023437
     0.050855   -0.025075
     0.061514   -0.026632
     0.073474   -0.028043
     0.086428   -0.029264
     0.100078   -0.030278
     0.114205   -0.031093
     0.128663   -0.031724
     0.143359   -0.032193
     0.158235   -0.032519
     0.173251   -0.032719
     0.188381   -0.032809
     0.203605   -0.032804
     0.218907   -0.032714
     0.234277   -0.032553
     0.249706   -0.032328
     0.265186   -0.032048
     0.280712   -0.031722
     0.296279   -0.031357
     0.311883   -0.030958
     0.327520   -0.030532
     0.343186   -0.030084
     0.358877   -0.029620
     0.374586   -0.029143
     0.390294   -0.028659
     0.405962   -0.028171
     0.421586   -0.027656
     0.437204   -0.027112
     0.452830   -0.026539
     0.468467   -0.025942
     0.484117   -0.025322
     0.499779   -0.024682
     0.515454   -0.024023
     0.531140   -0.023349
     0.546835   -0.022661
     0.562541   -0.021960
     0.578255   -0.021249
     0.593977   -0.020528
     0.609706   -0.019800
     0.625443   -0.019066
     0.641185   -0.018326
     0.656932   -0.017582
     0.672684   -0.016834
     0.688441   -0.016084
     0.704201   -0.015332
     0.719963   -0.014579
     0.735729   -0.013824
     0.751495   -0.013070
     0.767263   -0.012315
     0.783032   -0.011560
     0.798800   -0.010806
     0.814568   -0.010051
     0.830335   -0.009296
     0.846100   -0.008542
     0.861862   -0.007786
     0.877620   -0.007030
     0.893369   -0.006273
     0.909099   -0.005514
     0.924782   -0.004755
     0.940344   -0.003998
     0.955595   -0.003253
     0.970106   -0.002539
     0.983153   -0.001892
     0.994039   -0.001349
     1.000000   -0.001050
