NACA 1412
     1.000000    0.001260
     0.993761    0.002339
     0.982893    0.004197
     0.970221    0.006331
     0.956036    0.008677
     0.940797    0.011150
     0.924928    0.013673
     0.908720    0.016197
     0.892335    0.018694
     0.875858    0.021151
     0.859332    0.023562
     0.842777    0.025925
     0.826204    0.028237
     0.809618    0.030499
     0.793022    0.032710
     0.776419    0.034870
     0.759809    0.036979
     0.743195    0.039037
     0.726578    0.041042
     0.709959    0.042995
     0.693339    0.044894
     0.676721    0.046739
     0.660104    0.048528
     0.643491    0.050261
     0.626882    0.051936
     0.610280    0.053552
     0.593686    0.055107
     0.577100    0.056599
     0.560526    0.058027
     0.543964    0.059387
     0.527416    0.060679
     0.510884    0.061899
     0.494371    0.063045
     0.477878    0.064113
     0.461409    0.065101
     0.444968    0.066006
     0.428561    0.066823
     0.412198    0.067549
     0.395900    0.068179
     0.379679    0.068697
     0.363518    0.069093
     0.347410    0.069365
     0.331353    0.069508
     0.315351    0.069516
     0.299408    0.069385
     0.283531    0.069108
     0.267727    0.068680
     0.252006    0.068093
     0.236378    0.067341
     0.220857    0.066418
     0.205459    0.065314
     0.190205    0.064023
     0.175124    0.062537
     0.160249    0.060848
     0.145632    0.058953
     0.131338    0.056848
     0.117460    0.054538
     0.104120    0.052037
     0.091470    0.049373
     0.079678    0.046592
     0.068900    0.043752
     0.059239    0.040916
     0.050721    0.038139
     0.043297    0.035460
     0.036865    0.032896
     0.031297    0.030451
     0.026469    0.028116
     0.022268    0.025879
     0.018599    0.023725
     0.015385    0.021638
     0.012563    0.019603
     0.010088    0.017606
     0.007922    0.015636
     0.006041    0.013681
     0.004427    0.011734
     0.003070    0.009789
     0.001965    0.007845
     0.001110    0.005907
     0.000503    0.003982
     0.000138    0.002087
     0.000002    0.000242
     0.000080   -0.001585
     0.000388   -0.003461
     0.000945   -0.005359
     0.001763   -0.007257
     0.002843   -0.009140
     0.004186   -0.010997
     0.005792   -0.012825
     0.007665   -0.014625
     0.009816   -0.016403
     0.012265   -0.018166
     0.015041   -0.019925
     0.018184   -0.021690
     0.021747   -0.023470
     0.025801   -0.025278
     0.030433   -0.027121
     0.035750   -0.029010
     0.041878   -0.030947
     0.048954   -0.032930
     0.057112   -0.034946
     0.066447   -0.036967
     0.076990   -0.038954
     0.088679   -0.040858
     0.101376   -0.042632
     0.114898   -0.044240
     0.129067   -0.045664
     0.143728   -0.046897
     0.158766   -0.047941
     0.174094   -0.048806
     0.189653   -0.049503
     0.205397   -0.050043
     0.221295   -0.050438
     0.237324   -0.050700
     0.253463   -0.050839
     0.269699   -0.050864
     0.286021   -0.050785
     0.302419   -0.050611
     0.318883   -0.050349
     0.335407   -0.050006
     0.351984   -0.049589
     0.368604   -0.049105
     0.385256   -0.048559
     0.401920   -0.047958
     0.418576   -0.047296
     0.435240   -0.046570
     0.451924   -0.045783
     0.468631   -0.044940
     0.485362   -0.044043
     0.502116   -0.043096
     0.518892   -0.042102
     0.535687   -0.041065
     0.552501   -0.039986
     0.569332   -0.038869
     0.586178   -0.037716
     0.603037   -0.036529
     0.619909   -0.035309
     0.636791   -0.034059
     0.653682   -0.032780
     0.670582   -0.031474
     0.687488   -0.030141
     0.704399   -0.028784
     0.721314   -0.027402
     0.738232   -0.025997
     0.755152   -0.024569
     0.772071   -0.023118
     0.788989   -0.021646
     0.805905   -0.020151
     0.822815   -0.018635
     0.839717   -0.017097
     0.856606   -0.015538
     0.873470   -0.013957
     0.890289   -0.012357
     0.907021   -0.010740
     0.923577   -0.009116
     0.939787   -0.007500
     0.955346   -0.005924
     0.969806   -0.004438
     0.982688   -0.003095
     0.993698   -0.001932
     1.000000   -0.001260
